Geneid,AP2CKO_1.bam,AP2CKO_2.bam,AP2CKO_3.bam,271KO_RNA_1.bam,271KO_RNA_2.bam,271KO_RNA_3.bam
PBANKA_1335400,14489,19570,17444,915,1947,2115
PBANKA_0716600,15408,18289,16986,1687,3331,3737
PBANKA_1346100,2077,3557,3038,104,370,312
PBANKA_0831000,117773,125375,118737,5675,30793,30070
PBANKA_0204300,865,1037,1005,124,304,239
PBANKA_1403500,12359,16734,14096,680,2057,1893
PBANKA_0214550,1623,4260,2898,76,446,236
PBANKA_0410000,968,2005,1444,98,518,340
PBANKA_1237600,105271,124691,113863,8320,16233,20456
PBANKA_1137200,12610,22011,17522,1443,3951,3247
PBANKA_0418300,8561,12381,10027,626,1879,1968
PBANKA_0710000,1955,2678,2572,130,346,399
PBANKA_1100750,32,63,57,3,12,5
PBANKA_1301300,32592,45182,35441,3251,6741,6819
PBANKA_1352621,16,29,7,9,8,4
PBANKA_0942300,8683,12469,10348,691,1603,1692
PBANKA_0713700,2175,3138,2356,82,260,186
PBANKA_1030300,11651,23708,15664,1165,4544,3445
PBANKA_0209100,2904,3763,4287,536,813,1095
PBANKA_0206300,14441,21080,18014,1640,4237,3880
PBANKA_0008501,0,0,0,0,0,0
PBANKA_1404200,642,989,829,82,298,296
PBANKA_1102200,25991,47251,40492,1223,4797,4950
PBANKA_1200400,2154,3621,3268,299,574,504
PBANKA_1303500,11127,15027,11792,960,2867,2831
PBANKA_1203300,781,1192,1086,70,129,146
PBANKA_1016900,2493,3331,2577,208,610,663
PBANKA_0937600,330,523,373,34,120,146
PBANKA_0111400,3024,3564,3474,484,1808,1804
PBANKA_1100031,0,0,0,0,0,0
PBANKA_1024400,916,1333,1177,99,273,256
PBANKA_1442100,4536,6576,4975,146,510,396
PBANKA_0719400,6747,9398,7715,468,960,917
PBANKA_0216741,931,1583,1541,30,122,189
PBANKA_0202800,558,750,713,149,279,252
PBANKA_1432800,9236,13515,13514,803,1445,1618
PBANKA_1239400,4829,6042,5307,288,794,899
PBANKA_0940700,2408,3753,3542,140,493,502
PBANKA_1018900,3227,4260,3285,88,333,282
PBANKA_0312800,1645,2728,2402,108,297,326
PBANKA_1452500,17156,28016,23989,2193,4300,4232
PBANKA_1217000,1961,4631,3348,104,425,320
PBANKA_1451800,10239,13303,12394,891,1577,1672
PBANKA_0800300,4622,6419,6163,629,1105,1330
PBANKA_1011300,1959,2960,2707,294,960,768
PBANKA_1206200,22400,33881,28986,1656,3933,4252
PBANKA_0715400,6365,8520,7204,370,1596,2105
PBANKA_0944061,73,102,100,14,61,45
PBANKA_0800100,824,1356,1379,217,519,452
PBANKA_1246300,3294,8764,6199,66,181,119
PBANKA_0820900,110,154,132,14,28,25
PBANKA_0621600,18047,21852,19400,1682,2731,2897
PBANKA_0836700,1795,3420,2790,74,520,235
PBANKA_0916100,17344,22678,20932,1046,2863,2780
PBANKA_1240300,919,1631,1449,83,150,214
PBANKA_0410600,12491,23781,18112,896,2693,2057
PBANKA_1339400,8155,9445,7833,449,688,798
PBANKA_MIT03300,0,0,0,0,0,0
PBANKA_0711100,2092,3172,2725,72,354,292
PBANKA_1038900,29398,38478,33814,2712,6155,5767
PBANKA_API00170,2,13,3,1,1,26
PBANKA_1436600,265688,308662,283276,37820,60512,70615
PBANKA_1452200,8551,11321,8622,574,1318,1346
PBANKA_API00021,0,0,0,0,0,0
PBANKA_1100860,1912,3247,3031,161,617,612
PBANKA_MIT03400,0,0,0,0,0,0
PBANKA_1424300,13812,26320,24185,1372,3457,2969
PBANKA_1000011,9681,9227,10378,285,691,1110
PBANKA_1427000,1597,3882,2503,170,489,370
PBANKA_1328200,2595,4325,3963,350,803,833
PBANKA_1449400,13157,23845,21127,1784,4619,4225
PBANKA_0503300,118917,133704,108207,5950,11640,13115
PBANKA_0416500,23237,39286,27101,1232,3779,2823
PBANKA_1449800,3279,6139,6921,978,2324,2698
PBANKA_1125400,2944,3469,3149,271,558,576
PBANKA_1132700,8703,11364,9786,777,1652,1558
PBANKA_1333100,13790,18409,15543,805,1612,1504
PBANKA_API00190,0,0,0,0,0,4
PBANKA_1335800,2222,3250,2664,143,587,549
PBANKA_1111000,93994,131245,118529,4451,12695,12385
PBANKA_1300041,0,1,3,0,0,0
PBANKA_1121200,2945,4548,3850,265,719,836
PBANKA_1112100,2317,2861,2285,96,374,291
PBANKA_1000200,1,9,4,0,0,0
PBANKA_1315000,3044,3420,3176,316,1135,896
PBANKA_0210000,4333,6107,4900,271,586,576
PBANKA_1214500,662,902,797,43,101,46
PBANKA_1358300,37391,53369,41977,2976,5810,4792
PBANKA_0937500,55423,65465,58031,3992,7977,8297
PBANKA_0110400,4910,7133,5732,235,735,532
PBANKA_0600051,922,1383,1609,286,702,503
PBANKA_0600071,69,178,84,1,7,5
PBANKA_1354100,11442,14294,13612,1291,2927,2954
PBANKA_0816500,1320,2193,1655,73,224,192
PBANKA_0008801,2,0,2,0,0,0
PBANKA_0822700,5856,7405,7060,242,658,902
PBANKA_0522600,49048,61541,53999,3349,6876,8178
PBANKA_0917700,9138,11449,11130,819,1752,1835
PBANKA_1129900,13785,18053,14395,560,1615,1508
PBANKA_0524841,264,299,300,5,10,26
PBANKA_0110600,277,372,343,13,40,32
PBANKA_0711400,228,392,387,44,115,128
PBANKA_0834600,13472,19771,17675,1482,3196,2896
PBANKA_0514600,1528,3008,2253,75,318,227
PBANKA_0920000,3110,5573,4376,263,768,734
PBANKA_0212800,6091,6833,6478,565,1096,1352
PBANKA_1207800,8055,9085,9565,1076,1680,2142
PBANKA_1200300,1093,3018,2220,6,22,23
PBANKA_0934500,16441,20991,20578,2276,4954,5564
PBANKA_0100500,5662,8733,8237,619,1557,1897
PBANKA_0513400,3047,4581,3785,175,564,590
PBANKA_1010100,554,1249,998,91,269,195
PBANKA_1314400,17977,24394,18957,1456,2364,2365
PBANKA_1321700,11436,22036,17671,1164,2807,2846
PBANKA_1323900,8454,9328,9370,1049,1848,2211
PBANKA_0311400,15093,15491,18577,1677,2421,3877
PBANKA_1019580,23,36,32,0,6,7
PBANKA_0600251,263,363,484,47,127,117
PBANKA_1227700,2179,3074,2790,177,381,406
PBANKA_1466141,29,38,47,2,5,12
PBANKA_0903200,2007,2922,2438,217,507,522
PBANKA_0832400,5642,6063,5372,336,860,1023
PBANKA_1232700,2462,3540,3159,108,400,385
PBANKA_0934700,15143,21618,16791,903,2131,2005
PBANKA_0404900,5969,8703,7368,667,1802,1759
PBANKA_1221300,2900,3564,3367,138,283,318
PBANKA_1412900,1643,2509,2001,71,272,271
PBANKA_1307100,2032,2869,2578,143,430,506
PBANKA_0816000,7876,12412,9894,447,1590,1514
PBANKA_1436900,1273,2367,1646,36,194,131
PBANKA_0101200,2294,5253,3668,138,672,468
PBANKA_1145000,1563,1864,1388,60,179,160
PBANKA_API00340,0,1,1,0,0,8
PBANKA_1456900,29980,38813,37208,3798,8254,9255
PBANKA_1311600,8960,11045,9633,476,973,1031
PBANKA_1301600,10357,14703,13157,1056,2775,3145
PBANKA_0523500,462,830,554,35,164,71
PBANKA_0104800,9034,11373,11296,436,961,1066
PBANKA_1350400,2876,3607,3094,347,1113,1174
PBANKA_1345300,9233,12255,10434,803,1997,2188
PBANKA_1420400,1801,2724,2620,137,346,412
PBANKA_0411200,2314,3117,2436,173,399,313
PBANKA_1030100,15829,25577,22167,3503,7690,7134
PBANKA_0918200,725,1312,1074,36,134,98
PBANKA_0613000,1989,3397,2866,110,288,262
PBANKA_0930300,13192,25115,19969,1322,3824,2979
PBANKA_API00444,0,0,0,0,0,0
PBANKA_1423400,969,1861,1587,48,219,211
PBANKA_1101600,23406,33716,27851,2215,5154,4799
PBANKA_1032600,5621,9683,7856,491,1321,1306
PBANKA_1230000,941,1287,979,72,180,127
PBANKA_1365721,456,623,605,26,89,96
PBANKA_0940200,4420,6627,5599,259,526,534
PBANKA_0603800,1233,2911,2103,76,303,203
PBANKA_0607100,937,1444,1200,77,494,424
PBANKA_0620200,8376,9809,8497,1017,2861,3622
PBANKA_1135200,2556,4645,3831,394,804,806
PBANKA_0614500,6228,12114,9776,693,1871,1567
PBANKA_0828300,1792,2749,2526,369,1504,1639
PBANKA_1437250,1,10,5,0,4,0
PBANKA_0829000,4343,5285,4584,306,615,714
PBANKA_1224900,29951,35634,29480,1465,3648,4028
PBANKA_0111300,3410,4819,4019,274,887,816
PBANKA_1226470,48,42,50,7,27,33
PBANKA_0304800,26601,39161,33720,1409,4941,4336
PBANKA_0706500,661,940,827,75,110,138
PBANKA_1353600,89,137,145,8,23,20
PBANKA_0700600,2953,5918,5012,212,633,748
PBANKA_1410950,2435,2841,3268,671,1700,3065
PBANKA_0711800,8521,14338,10943,530,1483,1198
PBANKA_0722200,13,27,19,1,5,3
PBANKA_1453300,68235,86344,86655,8015,14592,18042
PBANKA_1105800,2728,3780,3812,234,618,786
PBANKA_0600900,5808,8398,6301,371,1056,885
PBANKA_0700900,3313,4027,3906,104,313,475
PBANKA_0701100,10445,24032,16131,722,3154,2238
PBANKA_0614400,2732,4717,3536,158,449,393
PBANKA_1364600,4611,6932,5668,146,514,564
PBANKA_1459200,579,966,885,44,102,125
PBANKA_1327021,3582,7775,6605,393,2729,1950
PBANKA_1337200,6402,9451,7678,427,1581,1289
PBANKA_1321900,704,1132,838,44,124,83
PBANKA_0926200,1752,2717,1907,61,315,218
PBANKA_0916400,18197,26955,22273,1521,3731,3362
PBANKA_1343200,92709,127715,119874,9701,19953,21447
PBANKA_1115000,264513,297353,266311,15421,30557,35509
PBANKA_1201900,11493,20180,15849,1381,6611,6130
PBANKA_1002900,2087,2382,2693,156,389,629
PBANKA_1309600,181,397,318,4,57,63
PBANKA_0412300,4506,5559,4310,172,395,306
PBANKA_0507600,1149,1839,1722,114,329,357
PBANKA_0901900,549818,648378,630323,52132,93430,113276
PBANKA_1428800,6066,8576,6903,536,1253,1129
PBANKA_1001700,716,826,883,90,268,286
PBANKA_1038600,7795,11201,11890,1154,1914,2132
PBANKA_1465000,3484,4242,4891,137,414,586
PBANKA_1026900,4720,6458,6069,253,660,904
PBANKA_1112200,4098,5936,4523,238,560,544
PBANKA_1115500,4198,5835,4685,163,564,706
PBANKA_1214000,9342,20983,15063,1353,3050,2467
PBANKA_0303800,6010,7291,7163,577,1523,1995
PBANKA_0911400,3903,6578,5349,297,847,788
PBANKA_0812400,1541,3269,2234,126,326,268
PBANKA_1347900,5312,8527,7012,324,961,815
PBANKA_0807600,12566,22954,19742,1547,4429,3819
PBANKA_0616200,9259,10712,10118,887,1436,1538
PBANKA_0520700,15016,20601,19310,1522,3328,3603
PBANKA_1020400,4671,6218,5919,272,752,687
PBANKA_1234500,19304,29553,24899,1306,3603,3699
PBANKA_0202200,898,1541,1282,73,186,197
PBANKA_1137000,27209,43435,36194,2563,5825,6157
PBANKA_0614000,19284,36259,26486,1093,4403,2816
PBANKA_0302900,3755,5210,4801,350,861,986
PBANKA_0407200,11444,12713,10355,766,1877,2057
PBANKA_1127400,961,2082,1488,53,124,94
PBANKA_0803900,807,698,731,98,297,421
PBANKA_1425200,1916,2566,2733,230,486,496
PBANKA_0600200,114,150,267,43,82,70
PBANKA_1460800,2301,3560,2733,115,237,206
PBANKA_1436700,1298,2109,1544,50,153,160
PBANKA_0215700,157,244,277,18,49,65
PBANKA_0939500,21663,26185,25351,3915,6929,7816
PBANKA_0511900,26777,55269,43279,2744,8539,6577
PBANKA_0936900,10116,16855,15958,1656,4144,4218
PBANKA_0400900,2630,3411,2659,102,281,280
PBANKA_1110100,24069,29662,26277,2187,4044,4206
PBANKA_0800021,14,6,8,1,0,0
PBANKA_API00550,0,3,2,0,0,6
PBANKA_0001501,0,0,0,0,0,0
PBANKA_0107200,7048,9401,7298,623,1216,1344
PBANKA_0203200,10594,14926,13032,577,1324,1286
PBANKA_0315100,4293,5754,5641,301,607,732
PBANKA_1348500,1345,2616,2234,160,321,392
PBANKA_0513900,28361,36025,33216,2026,5121,4875
PBANKA_0925500,14545,18397,15274,812,1915,2119
PBANKA_0603700,11961,15430,14990,1299,2768,3079
PBANKA_API00120,1,6,3,0,3,24
PBANKA_0403600,46719,60613,53934,3767,7745,7881
PBANKA_1335700,9575,11879,10064,802,1603,2030
PBANKA_0611300,5664,6344,5461,338,713,1008
PBANKA_0406700,3170,5067,3817,243,854,944
PBANKA_1414700,1394,2077,1747,85,259,242
PBANKA_0523000,461,718,545,43,106,65
PBANKA_1459400,13198,17816,17214,1124,2337,3029
PBANKA_1015900,4440,6409,5853,463,1060,967
PBANKA_0109200,24587,35552,30264,1618,3877,3470
PBANKA_0926300,5848,7029,5558,195,665,752
PBANKA_0704200,3834,6503,5732,407,1127,1163
PBANKA_1145600,2378,5262,3569,96,471,299
PBANKA_0610400,33331,55806,47679,4529,8679,9733
PBANKA_1462300,476,652,554,13,48,48
PBANKA_1424800,1698,2554,2208,141,366,338
PBANKA_0819000,183662,214310,198100,20386,78611,86395
PBANKA_0825700,27240,32124,25409,2317,4662,5447
PBANKA_1129400,9357,13459,10942,526,1458,1455
PBANKA_0405900,2214,2769,2205,193,382,342
PBANKA_1326600,20540,25210,23144,1001,2462,3761
PBANKA_0934000,1014,1341,1200,32,124,155
PBANKA_0802200,6390,7471,6532,243,702,739
PBANKA_0811900,998,1680,1446,98,298,224
PBANKA_1425500,1558,3847,2783,137,442,297
PBANKA_0313100,3821,5492,4822,354,795,887
PBANKA_1410700,671,1361,1061,22,99,69
PBANKA_1130800,6823,9962,8758,511,1315,1418
PBANKA_1123200,45363,55900,52595,6007,14490,19637
PBANKA_1040300,36,57,66,4,14,13
PBANKA_0412400,695,1127,1253,36,143,103
PBANKA_0315200,1310,2672,2002,110,425,384
PBANKA_1411000,316,476,461,54,189,178
PBANKA_0623200,9415,16187,14476,1244,3314,3250
PBANKA_1361000,5289,5203,3626,152,416,473
PBANKA_1003700,12450,16756,14126,928,1901,1922
PBANKA_0311300,421,631,720,17,46,85
PBANKA_1401200,4422,7940,7854,336,833,968
PBANKA_1337900,2512,3607,2647,81,282,306
PBANKA_1308600,105606,164306,146630,31948,75225,76076
PBANKA_0523100,3994,6244,5716,404,868,979
PBANKA_0707000,350,532,491,21,75,79
PBANKA_1314500,1109,3094,2094,75,269,172
PBANKA_1114700,3670,4125,3164,187,563,466
PBANKA_1008900,8126,9364,8009,534,1458,1754
PBANKA_1465700,88,174,183,5,21,27
PBANKA_1023500,7487,12583,8450,279,798,546
PBANKA_0608100,3231,4917,4019,241,787,776
PBANKA_0803500,7064,11535,9034,762,3027,2511
PBANKA_1319600,1133,2090,1679,79,311,268
PBANKA_1461300,170187,194132,160165,10631,23038,25064
PBANKA_1408900,4116,8411,5549,522,1525,1095
PBANKA_1416000,163,373,265,6,55,23
PBANKA_0920500,28258,31151,30108,2044,3644,4677
PBANKA_0706600,1665,1375,1599,152,184,269
PBANKA_0515200,5504,6294,5541,608,859,991
PBANKA_1224400,9887,13149,11981,1320,2626,2743
PBANKA_0007000,0,0,0,0,0,0
PBANKA_1215800,9464,12907,10503,803,2041,1937
PBANKA_0908700,6776,9703,8240,613,1352,1392
PBANKA_0943561,1,3,2,2,1,3
PBANKA_1461900,330,713,582,19,60,72
PBANKA_1447400,1565,2428,2198,122,306,330
PBANKA_1438300,28929,41794,35909,1908,4965,4823
PBANKA_0215900,21,46,33,2,3,6
PBANKA_1341500,5661,11031,8248,506,1382,1098
PBANKA_0514400,1484,1781,1673,174,302,363
PBANKA_0623450,19418,21730,22244,2034,5057,6198
PBANKA_0702700,6977,7757,7879,1135,3302,4124
PBANKA_0901400,6402,9224,7429,537,1274,1270
PBANKA_1306200,4863,8241,6598,454,1116,1060
PBANKA_0920800,14043,22079,18580,2086,6282,6002
PBANKA_1414200,3752,5668,4802,258,742,776
PBANKA_1100441,1018,2483,1669,1,6,14
PBANKA_0403300,1528,2049,1915,171,376,415
PBANKA_1419900,1737,2256,2205,132,262,304
PBANKA_1121300,1646,2185,1753,117,290,314
PBANKA_1227900,5417,8987,8923,350,992,932
PBANKA_0307900,956,1842,1378,46,167,175
PBANKA_0913200,3107,4640,3984,199,630,558
PBANKA_0835500,49325,54953,41379,2311,4611,5581
PBANKA_1357300,13638,15469,14106,1173,2271,2618
PBANKA_1139100,2843,4243,3269,227,493,491
PBANKA_1205500,2831,2438,2488,199,324,576
PBANKA_1143700,19687,24007,20491,1682,2486,2990
PBANKA_1002800,18942,27837,23942,1892,4268,4496
PBANKA_1358600,9204,13497,10519,1035,2628,2415
PBANKA_0300300,520,835,790,65,162,161
PBANKA_MIT01100,2058,2126,1619,257,1773,1939
PBANKA_0313000,1422,1975,1581,82,216,229
PBANKA_1429700,11974,17883,12262,1031,2363,1726
PBANKA_0201100,127,186,213,21,44,40
PBANKA_1016600,1121,1869,1535,53,300,171
PBANKA_1418500,5570,7314,6129,389,1076,1056
PBANKA_0207700,3677,6009,4918,308,789,724
PBANKA_1316900,8625,10151,9356,544,1148,1240
PBANKA_0206600,11004,15842,14632,611,1474,1627
PBANKA_0837061,0,0,0,0,0,0
PBANKA_0901600,1043,2070,1587,78,244,253
PBANKA_1313300,3057,3575,3044,103,311,227
PBANKA_1405600,3744,5355,5252,284,615,838
PBANKA_1222900,12043,16099,13421,738,1757,1671
PBANKA_1233800,2379,3611,2735,146,386,407
PBANKA_1128500,49420,73103,66931,3788,8288,8915
PBANKA_0502100,2483,4281,3235,147,385,310
PBANKA_1453000,40975,51950,47729,4305,7215,8057
PBANKA_0942400,18348,21722,18386,1383,2918,3288
PBANKA_0831900,3603,4613,3906,97,351,282
PBANKA_1104200,2541,4639,3214,246,693,550
PBANKA_API00065,0,0,0,0,0,0
PBANKA_0303600,19881,34436,26765,1930,6029,4947
PBANKA_1364700,42690,51193,41573,1700,3313,3305
PBANKA_0918700,1656,2665,1944,58,186,179
PBANKA_0108900,635,1757,1269,53,228,147
PBANKA_1325200,8820,10364,9086,904,1501,1906
PBANKA_1324900,3371,4396,4186,182,602,850
PBANKA_0301351,7,5,5,0,2,4
PBANKA_1343100,983,1538,1215,80,275,333
PBANKA_0600400,1244,2853,2504,215,634,540
PBANKA_1400200,806,1733,1656,76,157,137
PBANKA_1024100,5453,8452,8904,352,902,1108
PBANKA_1201200,20663,27908,21263,755,2647,2752
PBANKA_1319200,10841,16137,13581,1042,2358,2443
PBANKA_0411000,287,533,378,15,50,34
PBANKA_1025800,865,1912,1430,95,378,252
PBANKA_0523800,1899,1862,2033,126,762,661
PBANKA_1141700,20225,33889,28522,2302,6576,6468
PBANKA_0814000,2188,3558,3351,207,508,522
PBANKA_1451200,1616,2011,1963,177,481,656
PBANKA_0719600,2067,3829,3290,235,725,626
PBANKA_0820700,13316,16963,14138,644,1753,1513
PBANKA_0111600,3126,3045,2725,142,359,449
PBANKA_1464500,7396,9382,7856,215,706,735
PBANKA_0924800,14141,22811,18357,888,2580,2004
PBANKA_0904400,1811,3115,2657,124,308,385
PBANKA_0912700,5716,9334,7669,656,1711,1390
PBANKA_0805200,2988,5234,4005,243,739,776
PBANKA_1104500,7116,9461,8815,719,2539,2679
PBANKA_1128000,1,3,4,0,1,0
PBANKA_1430400,2425,4511,3550,239,899,883
PBANKA_0705900,4741,6410,5423,392,974,1046
PBANKA_API00055,0,0,0,0,0,0
PBANKA_1319900,457,1246,942,54,121,110
PBANKA_1355000,4713,7469,5975,508,1884,1375
PBANKA_1412800,610,1254,860,39,119,95
PBANKA_1229400,1260,1229,1044,86,130,145
PBANKA_0213700,901,2150,1620,72,207,168
PBANKA_0831400,2324,3075,2423,78,271,302
PBANKA_1316700,1333,2914,2058,70,267,152
PBANKA_1116400,5593,9169,7559,278,734,659
PBANKA_1210800,7226,18637,19150,1699,8641,11322
PBANKA_1327080,439,607,452,7,58,22
PBANKA_1413000,4354,6441,5780,534,1026,1315
PBANKA_1435300,8088,11192,10667,675,1410,1716
PBANKA_0820100,1939,2279,2349,165,320,495
PBANKA_0305800,1374,2929,2295,99,428,326
PBANKA_1333600,3371,5496,4258,347,935,877
PBANKA_0620800,5853,6772,6389,633,1160,1288
PBANKA_1305300,14922,25356,20843,1930,4164,4011
PBANKA_0937300,8301,10782,9206,437,845,795
PBANKA_1218600,4696,6454,5261,276,907,980
PBANKA_1302200,6299,10470,9165,702,1736,1574
PBANKA_1123400,1026,1460,1293,193,498,561
PBANKA_0803600,9073,16825,12423,734,2306,1853
PBANKA_1359400,3594,5672,5431,422,984,888
PBANKA_0943700,195,186,198,21,41,65
PBANKA_1219700,1058,1281,1138,36,104,90
PBANKA_1301400,7871,13185,9613,735,2141,1891
PBANKA_1200051,1,2,4,0,0,0
PBANKA_1351600,967,1626,1361,44,157,147
PBANKA_0205600,1351,2196,1429,40,198,186
PBANKA_1357500,1755,3530,2737,224,605,421
PBANKA_1139400,1990,3652,2469,83,284,207
PBANKA_0703400,5732,9146,8595,468,821,1067
PBANKA_0722900,128,278,258,17,61,36
PBANKA_0514300,71530,82286,80156,5358,10983,13390
PBANKA_0403700,16924,20840,17241,1081,1943,2067
PBANKA_0101900,6290,8955,7704,420,1107,1075
PBANKA_1304400,8553,13693,10862,826,2008,1716
PBANKA_1107700,12917,14767,14884,1106,2381,2878
PBANKA_1015200,1719,2957,2462,122,355,317
PBANKA_0613200,40086,51257,45678,3105,7382,7019
PBANKA_0832500,9821,10949,11105,1016,1624,1749
PBANKA_0815100,68784,73241,65472,2991,6400,7056
PBANKA_0720400,80111,112269,99680,6926,13633,13369
PBANKA_0821500,2410,4127,3029,152,435,298
PBANKA_1320000,762,1066,957,19,99,102
PBANKA_1354800,7080,9506,8500,690,1598,2023
PBANKA_0402900,6104,9088,7623,433,1112,1126
PBANKA_1423700,29131,33571,31689,2974,6054,7578
PBANKA_1417200,169217,187559,159019,9500,18334,22790
PBANKA_1318100,30000,60287,45374,2934,9905,7593
PBANKA_1038500,6035,9542,8673,345,988,1051
PBANKA_1418400,4986,7000,5774,596,1153,1183
PBANKA_1102000,1894,2551,1990,151,336,278
PBANKA_0606500,692,1026,785,36,189,156
PBANKA_0713800,904,1236,1038,90,181,155
PBANKA_1328100,10205,14289,12542,986,2388,2614
PBANKA_0830900,14784,18240,17248,918,2268,2679
PBANKA_1126300,12992,16985,14227,1111,2325,2616
PBANKA_1225600,2447,2890,2592,315,615,744
PBANKA_0105100,29813,34644,31670,1813,5886,8580
PBANKA_0507500,679,1035,864,108,369,400
PBANKA_1326200,3102,5337,4856,476,1209,1312
PBANKA_0834800,1764,2352,2013,119,295,361
PBANKA_0715100,998,1516,1297,100,184,246
PBANKA_1020600,2199,3594,2443,142,431,328
PBANKA_0301600,120232,139267,134395,20137,31719,35721
PBANKA_0112681,0,0,0,0,0,0
PBANKA_0212100,16833,25603,20679,1970,4034,3931
PBANKA_1242441,18,96,29,1,7,1
PBANKA_0800561,4,1,7,1,4,2
PBANKA_0200600,2635,2921,3090,334,900,970
PBANKA_0710400,1116,1968,1440,76,233,217
PBANKA_0814700,1504,3201,2159,54,214,126
PBANKA_0705000,663,787,801,94,179,166
PBANKA_0303900,13404,15655,15630,2042,4399,5050
PBANKA_0313800,21331,28772,21983,1744,3822,3476
PBANKA_1036300,8114,10341,8912,396,880,1019
PBANKA_0523300,2107,3555,2477,82,349,257
PBANKA_1310200,32011,44009,40103,2178,5521,5634
PBANKA_0401600,8665,15679,12556,844,2043,1817
PBANKA_0315700,816,1191,780,8,44,40
PBANKA_0906200,5453,7161,6360,375,938,1106
PBANKA_0935700,1087,1326,1391,101,273,296
PBANKA_1339100,590,899,903,32,114,136
PBANKA_0930100,21904,25476,21696,1250,2798,2896
PBANKA_1439600,10849,14978,13100,596,1504,1401
PBANKA_1422100,1293,2683,1812,69,313,211
PBANKA_0514000,1534,2164,2060,244,605,637
PBANKA_0701700,5372,7709,6647,315,853,901
PBANKA_1116900,7243,9554,8684,717,1797,2293
PBANKA_0208300,3155,5812,4726,260,1133,858
PBANKA_1208300,633,1045,1070,137,211,246
PBANKA_0930500,2360,3808,2926,122,386,283
PBANKA_0823900,1661,3488,3053,189,474,448
PBANKA_0826600,4616,5233,5174,395,731,857
PBANKA_0500781,44,62,60,0,1,0
PBANKA_0921800,7390,11225,10451,301,1110,1128
PBANKA_0813500,7470,9851,8013,616,1300,1079
PBANKA_1130200,3112,4043,3799,185,616,654
PBANKA_0906700,18543,24300,21943,1393,2911,3496
PBANKA_0404400,4843,6316,5722,595,1933,2016
PBANKA_0705300,633,1016,930,45,199,166
PBANKA_0610600,6246,8648,7581,655,1288,1438
PBANKA_0701400,1158,1934,1478,86,157,221
PBANKA_0417300,8138,12868,10271,646,1631,1462
PBANKA_1230100,48734,73392,63524,3762,9205,8177
PBANKA_0202400,7289,9638,9020,553,1264,1251
PBANKA_API00011,0,0,0,0,0,0
PBANKA_1338900,108310,124290,123098,24997,68569,73418
PBANKA_1013200,13345,18381,13745,1347,3214,3047
PBANKA_0417900,7877,12334,9909,484,1447,1209
PBANKA_0710300,4477,6420,5268,288,743,636
